collection,category,title,meeting_type,date,year,language,format,size_kb,source,publish,drive_path,url
Current,Minutes,Nov 2023 ASC Minutes,ASC,2023-11-01,2023,English,PDF,312,MSCA09 website,yes,docs/minutes/2023/nov-2023-asc-minutes-en.pdf,https://drive.google.com/file/d/1zz0-15IntcUt_tFoICHEhBBGghisDkXl/view
Current,Minutes,Nov 2023 ASC Minutes,ASC,2023-11-01,2023,Spanish,PDF,289,MSCA09 website,yes,docs/minutes/2023/nov-2023-asc-minutes-es.pdf,https://drive.google.com/file/d/1ASHV5PIlNdwWumypXs3yHyCBVaWJM4TG/view
Current,Minutes,Oct 2023 ASA Minutes,ASA,2023-10-01,2023,English,PDF,95,MSCA09 website,yes,docs/minutes/2023/oct-2023-asa-minutes-en.pdf,https://drive.google.com/file/d/1J4OlKhugnlsSFsvkApbPjAc49uOTUy1h/view
Current,Minutes,Aug 2024 ASC Minutes,ASC,2024-08-01,2024,English,DOCX,3394,MSCA09 website,yes,docs/minutes/2024/aug-2024-asc-minutes-en.docx,https://drive.google.com/file/d/1mjD-SPK4gbnB6JJAKzdzkCj8SM4uMeR5/view
Current,Minutes,Aug 2024 ASC Minutes,ASC,2024-08-01,2024,Spanish,DOCX,3398,MSCA09 website,yes,docs/minutes/2024/aug-2024-asc-minutes-es.docx,https://drive.google.com/file/d/1LsFIijegNZvnlLps-TeXi1P5JVQa_3Lm/view
Current,Minutes,Dec 2024 ASC Minutes,ASC,2024-12-01,2024,English,DOCX,3483,MSCA09 website,yes,docs/minutes/2024/dec-2024-asc-minutes-en.docx,https://drive.google.com/file/d/1xfaiZJ7bI-QqR7q1wlxdPgyVbCj4Xiw6/view
Current,Minutes,Dec 2024 ASC Minutes,ASC,2024-12-01,2024,Spanish,DOCX,3817,MSCA09 website,yes,docs/minutes/2024/dec-2024-asc-minutes-es.docx,https://drive.google.com/file/d/1Qz0ehw1WdE1u7W8075dVd_84OBPo-Jln/view
Current,Minutes,Feb 2024 ASC Minutes,ASC,2024-02-01,2024,English,DOCX,65,MSCA09 website,yes,docs/minutes/2024/feb-2024-asc-minutes-en.docx,https://drive.google.com/file/d/1nuRlwmBoKmRZahq6kGxiiIfHF_VAc_cJ/view
Current,Minutes,Feb 2024 ASC Minutes,ASC,2024-02-01,2024,Spanish,DOCX,65,MSCA09 website,yes,docs/minutes/2024/feb-2024-asc-minutes-es.docx,https://drive.google.com/file/d/1YOmO78XNAAUwbyJWjlV914A-2BNnHyGj/view
Current,Minutes,Jan 2024 ASA Minutes,ASA,2024-01-01,2024,English,DOCX,27,MSCA09 website,yes,docs/minutes/2024/jan-2024-asa-minutes-en.docx,https://drive.google.com/file/d/1YIpDgMbThGoPfOCDhUUlE8SAFykUL3fQ/view
Current,Minutes,Jan 2024 ASA Minutes,ASA,2024-01-01,2024,Spanish,DOCX,26,MSCA09 website,yes,docs/minutes/2024/jan-2024-asa-minutes-es.docx,https://drive.google.com/file/d/1jhSsusaO6uMZwXoL_wTLWuny74fMqJtb/view
Current,Minutes,Jun 2024 ASC Minutes,ASC,2024-06-01,2024,English,DOCX,24,MSCA09 website,yes,docs/minutes/2024/jun-2024-asc-minutes-en.docx,https://drive.google.com/file/d/1o_HjUVnb_gsPgIsTV45u5teJVI82pp5R/view
Current,Minutes,Jun 2024 ASC Minutes,ASC,2024-06-01,2024,Spanish,DOCX,26,MSCA09 website,yes,docs/minutes/2024/jun-2024-asc-minutes-es.docx,https://drive.google.com/file/d/1hEtK9fVV563NfigGq3HoKNiApNmIrNYi/view
Current,Minutes,Mar 2024 ASC Minutes,ASC,2024-03-01,2024,English,DOCX,66,MSCA09 website,yes,docs/minutes/2024/mar-2024-asc-minutes-en.docx,https://drive.google.com/file/d/1RHZUBHdPr8a30QH2tGFWbJ9Ard-TC6BA/view
Current,Minutes,Mar 2024 ASC Minutes,ASC,2024-03-01,2024,Spanish,DOCX,66,MSCA09 website,yes,docs/minutes/2024/mar-2024-asc-minutes-es.docx,https://drive.google.com/file/d/1zDFGKzbbqg4cnfVVYyJ9diXcFxmfze4d/view
Current,Minutes,May 2024 ASC Minutes,ASC,2024-05-01,2024,English,DOCX,197,MSCA09 website,yes,docs/minutes/2024/may-2024-asc-minutes-en.docx,https://drive.google.com/file/d/1n9XOqo-mJaSV9477H-PxnVmjXNeyYUBw/view
Current,Minutes,May 2024 ASC Minutes,ASC,2024-05-01,2024,Spanish,DOCX,200,MSCA09 website,yes,docs/minutes/2024/may-2024-asc-minutes-es.docx,https://drive.google.com/file/d/1aE3SzlQ3ftAMjFbS9UlXraO8b85g_tHM/view
Current,Minutes,Oct 2024 ASC Minutes,ASC,2024-10-01,2024,English,DOCX,33,MSCA09 website,yes,docs/minutes/2024/oct-2024-asc-minutes-en.docx,https://drive.google.com/file/d/1rByJHUF9HhhXfAZN64NCRsAD7hXUsT_P/view
Current,Minutes,Oct 2024 ASC Minutes,ASC,2024-10-01,2024,Spanish,DOCX,35,MSCA09 website,yes,docs/minutes/2024/oct-2024-asc-minutes-es.docx,https://drive.google.com/file/d/1aOy5tO8mkRmTrlB2wtx8cXWrJCugAALt/view
Current,Minutes,Sep 2024 ASA Minutes,ASA,2024-09-01,2024,Spanish,DOCX,3398,MSCA09 website,yes,docs/minutes/2024/sep-2024-asa-minutes-es.docx,https://drive.google.com/file/d/1BTPHXM5DuYQlLaJME0N2Yn4DxYIuAqPN/view
Current,Minutes,Sept 2024 ASA Minutes,ASA,2024-09-01,2024,English,DOCX,3396,MSCA09 website,yes,docs/minutes/2024/sept-2024-asa-minutes-en.docx,https://drive.google.com/file/d/113QCXHuhyixz1VoSujJhVDPyfdFTBX08/view
Current,Motions,Motion A - Background,,2025-08-01,2025,English,DOCX,15,MSCA09 website,yes,docs/motions/motion-a-background-en.docx,https://drive.google.com/file/d/1Yq5FWRDj5qU4489lpx6LJ2FkRKnI-pxj/view
Current,Motions,Motion C - Background,,2025-08-01,2025,English,DOCX,520,MSCA09 website,yes,docs/motions/motion-c-background-en.docx,https://drive.google.com/file/d/1KV7c789qjBX8jPTnjGDka_IbDxvL3Bpo/view
Current,Motions,Motion E - Background,,2025-08-01,2025,English,DOCX,16,MSCA09 website,yes,docs/motions/motion-e-background-en.docx,https://drive.google.com/file/d/1j0AqwY6r6NFb0hhw3JwUy6wbXNXYIqs0/view
Current,Conference,Extractos del Informe Final de la Conferencia sobre el PLBB,,2025-03-01,2025,Spanish,PDF,71,MSCA09 website,yes,docs/conference/extractos-del-informe-final-de-la-conferencia-sobre-el-plbb-es.pdf,https://drive.google.com/file/d/1hArmA7sPEwDzcHf-VktZA-rAEcDoJw4p/view
Current,Conference,Final Conference Report - PLBB excerpts,,2025-03-01,2025,English,PDF,65,MSCA09 website,yes,docs/conference/final-conference-report-plbb-excerpts-en.pdf,https://drive.google.com/file/d/1nDEHdVxRk0Lb2ORvbgBWQrPrZQ18IeSS/view
Current,Conference,PLBB FAQs 2024,,2025-03-01,2025,English,DOCX,10,MSCA09 website,yes,docs/conference/plbb-faqs-2024-en.docx,https://drive.google.com/file/d/1M1hUeQBfNXxqcgCS0WbWEvDJCHnElrTa/view
Current,Conference,PLBB Preguntas Frecuentes 2024,,2025-03-01,2025,Spanish,PDF,221,MSCA09 website,yes,docs/conference/plbb-preguntas-frecuentes-2024-es.pdf,https://drive.google.com/file/d/1js9T4-CBP103URHnjfnoEQKOIT0oCkIB/view
Current,Reports,Ad Hoc Website Committee - Final Report (June 2026),,2026-06-24,2026,English,DOCX,2240,MSCA09 website,yes,docs/reports/ad-hoc-website-committee-final-report-2026-06-24.docx,https://drive.google.com/file/d/1w6Dulo3gW26wKaL2gbmPHYladrzeVCfS/view
Current,Calendar,2026 Approved MSCA09 Calendar,,2026-01-01,2026,English / Espanol,PDF,66,MSCA09 website,yes,docs/calendars/2026-approved-msca09-calendar-en.pdf,https://drive.google.com/file/d/1-4z5qDLNM5zXbP3P2nQ1BIcea9g6VNA1/view
Current,Calendar,MSCA09 Service Meetings - District Calendar Flyer,,2026-01-01,2026,English,PDF,229,MSCA09 website,yes,docs/flyers/msca09-service-meetings-calendar.pdf,https://drive.google.com/file/d/14BEJqa90-kHXYeVKfvSbXtGvVDfg2glM/view
Current,Contributions,F-203 - The Seventh Tradition: Carry the Message,,2023-05-01,2023,English,PDF,1956,MSCA09 website,yes,docs/contributions/f-203-the-seventh-tradition-carry-the-message-en.pdf,https://drive.google.com/file/d/10i3Jzb5W5Egy-zlUuaGJXAoGsoKPpapF/view
Current,Contributions,7th Tradition Contributions - What Are The Ways? (EN & SP),,2026-06-18,2026,English / Espanol,PDF,1110,MSCA09 website,yes,docs/flyers/7th-tradition-contributions-en-sp.pdf,https://drive.google.com/file/d/1JHwv90iIs1rb5X2alE4d27UOdQDY12MJ/view
Archive,Minutes,Apr 4 Minutes 05,,,,English,PDF,37,Area 09 legacy site,yes,docs/archive/minutes/apr-4-minutes-05-en.pdf,https://drive.google.com/file/d/1cvGBF5d0gQ6tlPJosuZNbcDBUMuo5Zaf/view
Archive,Minutes,Aug 13 Minutes 07,,,,English,PDF,24,Area 09 legacy site,yes,docs/archive/minutes/aug-13-minutes-07-en.pdf,https://drive.google.com/file/d/1mtr2FRIjqmorLs5tp-Nb6wqz6g9uius_/view
Archive,Minutes,D 6 16 Aug,,,,English,DOCX,20,Area 09 legacy site,yes,docs/archive/minutes/d-6-16-aug-en.docx,https://drive.google.com/file/d/1bOR2qUlJw2YfrpVYBKEJeKjp4Xppj8FP/view
Archive,Minutes,D 6 16 Dec,,,,English,DOCX,15,Area 09 legacy site,yes,docs/archive/minutes/d-6-16-dec-en.docx,https://drive.google.com/file/d/1XbSWYS3t2WmgasQbsz185UONacenmr8J/view
Archive,Minutes,D 6 16 Feb,,,,English,DOCX,19,Area 09 legacy site,yes,docs/archive/minutes/d-6-16-feb-en.docx,https://drive.google.com/file/d/1Bj3wvykGUEOxvEKV6P-ZbnTMr_qVf-zd/view
Archive,Minutes,D 6 16 Jun,,,,English,DOCX,21,Area 09 legacy site,yes,docs/archive/minutes/d-6-16-jun-en.docx,https://drive.google.com/file/d/1UtBlPoJass2_KJXHKotUPwfyY6JhTaPO/view
Archive,Minutes,D 6 16 May,,,,English,DOCX,19,Area 09 legacy site,yes,docs/archive/minutes/d-6-16-may-en.docx,https://drive.google.com/file/d/1FzgoxCkxfNhJF-GCWKYih93RE6gf51WH/view
Archive,Minutes,D 6 16 Oct,,,,English,DOCX,15,Area 09 legacy site,yes,docs/archive/minutes/d-6-16-oct-en.docx,https://drive.google.com/file/d/1Wcn6mloaHkVnNoHGC4lmdVNQhy7CeUAO/view
Archive,Minutes,D 6 16 Sep,,,,English,DOCX,15,Area 09 legacy site,yes,docs/archive/minutes/d-6-16-sep-en.docx,https://drive.google.com/file/d/1jSa0cOgCj4iM1vmh71b_soCsDUilGwye/view
Archive,Minutes,D 6 17 Apr,,,,English,DOCX,16,Area 09 legacy site,yes,docs/archive/minutes/d-6-17-apr-en.docx,https://drive.google.com/file/d/1MKryISiagNDl8O4qbjijzZneQY6lYuPi/view
Archive,Minutes,D 6 17 July,,,,English,DOCX,138,Area 09 legacy site,yes,docs/archive/minutes/d-6-17-july-en.docx,https://drive.google.com/file/d/1KWZk2Rm6gsSt_khIsGZl0-HXsLfG8cxG/view
Archive,Minutes,D 6 17 June,,,,English,DOCX,130,Area 09 legacy site,yes,docs/archive/minutes/d-6-17-june-en.docx,https://drive.google.com/file/d/1H5PMgrArtUK5IGI3ufS1wRqOgx1HaxKo/view
Archive,Minutes,D 6 17 Mar,,,,English,DOCX,15,Area 09 legacy site,yes,docs/archive/minutes/d-6-17-mar-en.docx,https://drive.google.com/file/d/18OZHwXTC5LNhnrHzwXWIB2BcF6F8DAvj/view
Archive,Minutes,Jan 07 Arch Minutes,,,,English,PDF,19,Area 09 legacy site,yes,docs/archive/minutes/jan-07-arch-minutes-en.pdf,https://drive.google.com/file/d/1LcQuLoJjUyc3kOlgKhcY0E3DDeS2Uvrh/view
Archive,Minutes,Jul 06 Arch Minutes,,,,English,PDF,18,Area 09 legacy site,yes,docs/archive/minutes/jul-06-arch-minutes-en.pdf,https://drive.google.com/file/d/13cN5pyRn9rrf3Tkbx_zzwSi2YqqwjGl8/view
Archive,Minutes,May 06 Arch Minutes,,,,English,PDF,18,Area 09 legacy site,yes,docs/archive/minutes/may-06-arch-minutes-en.pdf,https://drive.google.com/file/d/1qdUYoZHid3czGLnkF-CcwLXxlx6P13SA/view
Archive,Minutes,Nov 06 Arch Minutes,,,,English,PDF,20,Area 09 legacy site,yes,docs/archive/minutes/nov-06-arch-minutes-en.pdf,https://drive.google.com/file/d/11Kw1prXP71MoTZjdonSOLK0NJFWyrl7Z/view
Archive,Minutes,S Aug Minutes 06,,,,English,PDF,59,Area 09 legacy site,yes,docs/archive/minutes/saugmin06-en.pdf,https://drive.google.com/file/d/1JWoW8NE90n22mTf-Bkd4GS5aqeqsBowZ/view
Archive,Minutes,S Feb 05 as Cmin,,,,English,PDF,27,Area 09 legacy site,yes,docs/archive/minutes/sfeb05ascmin-en.pdf,https://drive.google.com/file/d/1p2bnVym1-VQ0eaeSV5xOPqDigofoLpK3/view
Archive,Minutes,S Feb 06 as Cmin,,,,English,PDF,44,Area 09 legacy site,yes,docs/archive/minutes/sfeb06ascmin-en.pdf,https://drive.google.com/file/d/1-_TOtjksauMeFsQ2wBYn5s8bwb4sJ4Mn/view
Archive,Minutes,S Feb ASC 07 Minutes Final,,,,English,PDF,88,Area 09 legacy site,yes,docs/archive/minutes/sfebasc07minfinal-en.pdf,https://drive.google.com/file/d/1sGRRhX8makjWWT4RTlrut_D4Gz2Z97bD/view
Archive,Minutes,S Jan Minutes 06,,,,English,PDF,25,Area 09 legacy site,yes,docs/archive/minutes/sjanmin06-en.pdf,https://drive.google.com/file/d/1wy48FlPT5uTmDvDtWBZT9mVEbObRrItg/view
Archive,Minutes,S May Minutes 06,,,,English,PDF,26,Area 09 legacy site,yes,docs/archive/minutes/smaymin06-en.pdf,https://drive.google.com/file/d/1qeB2R5C_tvGDIB9YpYKNjMQCxgnC2OWt/view
Archive,Minutes,S Minutes 2 Dec ASC 05,,,,English,PDF,36,Area 09 legacy site,yes,docs/archive/minutes/smin2decasc05-en.pdf,https://drive.google.com/file/d/1sKNZIIfF6sxpUQQBj32Qy_mOqamAPRM4/view
Archive,Minutes,S Minutes Assemb Jan 07,,,,English,PDF,43,Area 09 legacy site,yes,docs/archive/minutes/sminassembjan07-en.pdf,https://drive.google.com/file/d/1DYCdMRolfu-rWDFxaTtDmGqD2gVMO-Y3/view
Archive,Minutes,S Minutes Dec 06 as Cfina,,,,English,PDF,84,Area 09 legacy site,yes,docs/archive/minutes/smindec06ascfina-en.pdf,https://drive.google.com/file/d/1Sx5Pd2aJKzFlclmOfLsvYI_MnihVq-9n/view
Archive,Minutes,S Oct Minutes ASC 06 Draft,,,,English,PDF,63,Area 09 legacy site,yes,docs/archive/minutes/soctminasc06draft-en.pdf,https://drive.google.com/file/d/1uwfF3-sr40m_nxpek4nRIKgpCzVTPmzq/view
Archive,Minutes,S Sep 06 Minutes,,,,English,PDF,100,Area 09 legacy site,yes,docs/archive/minutes/ssep06min-en.pdf,https://drive.google.com/file/d/1CAYyKiIPNGdNMt-F_LVVpOv61iqvxhHH/view
Archive,Minutes,Sep 06 Arch Minutes,,,,English,PDF,13,Area 09 legacy site,yes,docs/archive/minutes/sep-06-arch-minutes-en.pdf,https://drive.google.com/file/d/1SEP7ltgMROEsz26RrHPNxqeAXqwEfgkC/view
Archive,Minutes,Sw Jun Minutes 06,,,,English,PDF,137,Area 09 legacy site,yes,docs/archive/minutes/swjunmin06-en.pdf,https://drive.google.com/file/d/1LLwUQz77v_FpOxsEJF1eyebLV1QEMkk8/view
Archive,Minutes,"Area Minutes November 12, 2005",,2005-01-01,2005,English,PDF,35,Area 09 legacy site,yes,docs/archive/minutes/2005/area-minutes-november-12-2005-en.pdf,https://drive.google.com/file/d/1t9mEVMe4Qzt-K33n1BSyuwNaC-NjFG_2/view
Archive,Minutes,"Area Minutes September 10, 2005",,2005-01-01,2005,English,PDF,43,Area 09 legacy site,yes,docs/archive/minutes/2005/area-minutes-september-10-2005-en.pdf,https://drive.google.com/file/d/1fztz9TFCK1J7p9y3y1apioQyDWDUI6WR/view
Archive,Minutes,As Cmar Minutes 05 2005,,2005-01-01,2005,English,PDF,37,Area 09 legacy site,yes,docs/archive/minutes/ascmarmin05-en.pdf,https://drive.google.com/file/d/19buAi8lpdCqpZVo32Bkbj9eIoy4rv6qL/view
Archive,Minutes,Feb 13 - ASC 2005,,2005-02-01,2005,English,PDF,28,Area 09 legacy site,yes,docs/archive/minutes/feb05ascmin-en.pdf,https://drive.google.com/file/d/1nf1I07kIZCq3nGSKfX3mXeQuDEjTbsrS/view
Archive,Minutes,Jun - ASC minutes 2005,,2005-06-01,2005,English,PDF,86,Area 09 legacy site,yes,docs/archive/minutes/jun05ascmin-en.pdf,https://drive.google.com/file/d/1W8VrXkKANPvavZqLLCnIUtzl-M1pbA4e/view
Archive,Minutes,May 15 - Assembly 2005,,2005-05-01,2005,English,PDF,14,Area 09 legacy site,yes,docs/archive/minutes/mayassemmin05-en.pdf,https://drive.google.com/file/d/1ZdD7TiXTY9ElXSAM4xpd_Pn9BJ-_8-D8/view
Archive,Minutes,Minutes 2 Dec ASC 05 2005,,2005-12-01,2005,English,PDF,45,Area 09 legacy site,yes,docs/archive/minutes/min2decasc05-en.pdf,https://drive.google.com/file/d/1bIwOENwbfkepGCZde1vIFMPzhU249xQC/view
Archive,Minutes,Sep - Assembly 2005,,2005-09-01,2005,English,PDF,21,Area 09 legacy site,yes,docs/archive/minutes/sepassemmin05-en.pdf,https://drive.google.com/file/d/1QnqysFp9OC9dy7UBkLUY1TBGFLwgczWv/view
Archive,Minutes,"Area Minutes January 6, 2006",,2006-01-01,2006,English,PDF,49,Area 09 legacy site,yes,docs/archive/minutes/2006/area-minutes-january-6-2006-en.pdf,https://drive.google.com/file/d/1-Gt4NERO22a7NcKXkKzr4KQTOPsH9SCY/view
Archive,Minutes,"Area Minutes March 11, 2006",,2006-01-01,2006,English,PDF,70,Area 09 legacy site,yes,docs/archive/minutes/2006/area-minutes-march-11-2006-en.pdf,https://drive.google.com/file/d/1q4_U-RmkFbRRxCaNyaGXePOEmSGlKhaz/view
Archive,Minutes,Aug Minutes 06 2006,,2006-08-01,2006,English,PDF,71,Area 09 legacy site,yes,docs/archive/minutes/augmin06-en.pdf,https://drive.google.com/file/d/1SZeISk8kGyx1IGxX83AdrFgosrscE1Zc/view
Archive,Minutes,Feb 06 as Cmin 2006,,2006-02-01,2006,English,PDF,51,Area 09 legacy site,yes,docs/archive/minutes/feb06ascmin-en.pdf,https://drive.google.com/file/d/1MN0lAWvBhzQP4iaFZtfzi1-j3uXf4wDM/view
Archive,Minutes,Jan - Assembly 2006,,2006-01-01,2006,English,PDF,34,Area 09 legacy site,yes,docs/archive/minutes/janmin06-en.pdf,https://drive.google.com/file/d/1OcHHBohVhOi6LavMi4870Ji-jNq_hA5G/view
Archive,Minutes,May - Assembly 2006,,2006-05-01,2006,English,PDF,27,Area 09 legacy site,yes,docs/archive/minutes/maymin06-en.pdf,https://drive.google.com/file/d/1lPV8iRcOVUqON7WW2fZVT1ri_Uits329/view
Archive,Minutes,Minutes Dec 06 as Cfinal 2006,,2006-12-01,2006,English,PDF,101,Area 09 legacy site,yes,docs/archive/minutes/mindec06ascfinal-en.pdf,https://drive.google.com/file/d/1CyNd06sUNjrWEXXEuM1ZfBZ0KDHqD5uD/view
Archive,Minutes,Minutes Oct ASC 06 2006,,2006-10-01,2006,English,PDF,92,Area 09 legacy site,yes,docs/archive/minutes/minoctasc06-en.pdf,https://drive.google.com/file/d/10yH6Jim72oTVZuyDCG9JvvfaX6GAD3A1/view
Archive,Minutes,Sep - Assembly 2006,,2006-09-01,2006,English,PDF,34,Area 09 legacy site,yes,docs/archive/minutes/sep06min-en.pdf,https://drive.google.com/file/d/1YEU1_zde-AY2GXC3yT9EebTi56Dbz5tb/view
Archive,Minutes,W Jun Minutes 06 2006,,2006-06-01,2006,English,PDF,58,Area 09 legacy site,yes,docs/archive/minutes/wjunmin06-en.pdf,https://drive.google.com/file/d/1tKzhWqntrLDModbrsmEWhunV0tKZ7cG_/view
Archive,Minutes,W Mar Minutes 06 2006,,2006-03-01,2006,English,PDF,48,Area 09 legacy site,yes,docs/archive/minutes/wmarmin06-en.pdf,https://drive.google.com/file/d/1LF30V7d5pvb7poubx-dfGFOYLOUGt18s/view
Archive,Minutes,Aug Minutes 07 ASC 2007,,2007-08-01,2007,English,PDF,31,Area 09 legacy site,yes,docs/archive/minutes/augmin07asc-en.pdf,https://drive.google.com/file/d/12y6bKv-A-3SPcsYxNfb2NUg5MxVXdD1t/view
Archive,Minutes,"CEC October 14, 2007 Minutes[1]",,2007-01-01,2007,English,PDF,21,Area 09 legacy site,yes,docs/archive/minutes/2007/cec-october-14-2007-minutes-1-en.pdf,https://drive.google.com/file/d/1QRVTqsAqbgcVI_cS3n0cVXuYJ5HPo0nr/view
Archive,Minutes,Dec 07 ASC Minutes 2007,,2007-12-01,2007,English,PDF,112,Area 09 legacy site,yes,docs/archive/minutes/dec07ascminutes-en.pdf,https://drive.google.com/file/d/15ueuP_q9Ls-6W2xbLGQ6m1O-vDMv31B7/view
Archive,Minutes,Feb ASC 07 Minutes Final 2007,,2007-02-01,2007,English,PDF,109,Area 09 legacy site,yes,docs/archive/minutes/febasc07minfinal-en.pdf,https://drive.google.com/file/d/1eGqqmtGj43Jsp5o-EP0D2K1s6D70EGQ4/view
Archive,Minutes,Jan - Assembly 2007,,2007-01-01,2007,English,PDF,40,Area 09 legacy site,yes,docs/archive/minutes/minjanassem07-en.pdf,https://drive.google.com/file/d/1G97MrBN94a0zPxPTt52pW909X4JfQo8Q/view
Archive,Minutes,Jun Minutes 07 ASC 2007,,2007-06-01,2007,English,PDF,129,Area 09 legacy site,yes,docs/archive/minutes/junmin07asc-en.pdf,https://drive.google.com/file/d/12YrLjBMK_XOBlYlKV5tJ51p099cseH8S/view
Archive,Minutes,Mar 07 as Cmin 2007,,2007-03-01,2007,English,PDF,133,Area 09 legacy site,yes,docs/archive/minutes/mar07ascmin-en.pdf,https://drive.google.com/file/d/1vGF6BvYC9XmnpZmaI7vBnYDFymIruVw8/view
Archive,Minutes,May - Assembly 2007,,2007-05-01,2007,English,PDF,22,Area 09 legacy site,yes,docs/archive/minutes/mayassembly07-minutes-2-en.pdf,https://drive.google.com/file/d/1YSO8Lm9XRDRUd-ociZ_1CPMLG_qil2GU/view
Archive,Minutes,Minutes Nov 07 2007,,2007-11-01,2007,English,PDF,130,Area 09 legacy site,yes,docs/archive/minutes/2007/minutes-nov-07-2007-en.pdf,https://drive.google.com/file/d/1O3dvE2MyCCY0-lpVA5uIBL9oJCfd1Gmv/view
Archive,Minutes,Sep - Assembly 2007,,2007-09-01,2007,English,PDF,36,Area 09 legacy site,yes,docs/archive/minutes/2007/september-2007-asc-minutes-eng-en.pdf,https://drive.google.com/file/d/1XqLW5x5ZQetm-f4rRBwRLDifBt-ru1V_/view
Archive,Minutes,Septiembre 2007 ASC MINUTOS Spanish,,2007-09-01,2007,Spanish,PDF,23,Area 09 legacy site,yes,docs/archive/minutes/2007/septiembre-2007-asc-minutos-spanish-es.pdf,https://drive.google.com/file/d/1ciqcOE1QxShBT0F-Qnfe983F-nAxXc3c/view
Archive,Minutes,AA MSC Area 09 June Approved Minutes 2008,,2008-01-01,2008,English,PDF,44,Area 09 legacy site,yes,docs/archive/minutes/2008/aa-mscarea09-june-approved-minutes-en.pdf,https://drive.google.com/file/d/1UlZMbYjDL6czNQ32TD5VqN4I-6r61-qN/view
Archive,Minutes,Aug 10 - ASC 2008,,2008-08-01,2008,English,PDF,44,Area 09 legacy site,yes,docs/archive/minutes/2008/area09-august-minutes-08-en.pdf,https://drive.google.com/file/d/1SB5oZx1ZWlcciNT_hG3U3ijhyOjNNny1/view
Archive,Minutes,Dec 14 - ASC 2008,,2008-12-01,2008,English,PDF,44,Area 09 legacy site,yes,docs/archive/minutes/2008/december-minutes-08-en.pdf,https://drive.google.com/file/d/1G5bu1QiT6IcEZ1XZAeSTvKSqcfKTe0xv/view
Archive,Minutes,Feb 2008 ASC Minutes Final 1,,2008-02-01,2008,English,PDF,45,Area 09 legacy site,yes,docs/archive/minutes/2008/feb-2008-asc-minutes-final1-en.pdf,https://drive.google.com/file/d/1ujeaq-zFuvZZrwKb-tGs5pSaoPi6cvGy/view
Archive,Minutes,Jan - Assembly 2008,,2008-01-01,2008,English,PDF,24,Area 09 legacy site,yes,docs/archive/minutes/2008/jan08assemblyminutesfinal-en.pdf,https://drive.google.com/file/d/17rg7XgJsv6IRoxcbTfKImKafRSCMKP4w/view
Archive,Minutes,MSCA 2009 MEETING SCHEDULE 2008,,2008-01-01,2008,English,PDF,7,Area 09 legacy site,yes,docs/archive/minutes/2008/msca-2009-meeting-schedule-en.pdf,https://drive.google.com/file/d/1li2JorvQ0mZ0SZ8-VqXrarNbRSewyySH/view
Archive,Minutes,March 08 Minutes Area 09 2008,,2008-01-01,2008,English,PDF,29,Area 09 legacy site,yes,docs/archive/minutes/2008/march08minutesarea09-en.pdf,https://drive.google.com/file/d/1nq6RE2W8opcDd8Ux_p2joWp3EYZ7pYFD/view
Archive,Minutes,May 18 - Assembly 2008,,2008-05-01,2008,English,PDF,26,Area 09 legacy site,yes,docs/archive/minutes/2008/area09-may-minutes-08-en.pdf,https://drive.google.com/file/d/1wONZaDKvDnDi-dAQvuVpIlHG_rId-wl2/view
Archive,Minutes,Oct 12 - ASC 2008,,2008-10-01,2008,English,PDF,49,Area 09 legacy site,yes,docs/archive/minutes/2008/area09-minutes-october-08-en.pdf,https://drive.google.com/file/d/1hr72QkQeVxE7Uq-pg-FdhmRDZeHi-dA6/view
Archive,Minutes,S Dec 08 ASC Minutes 2008,,2008-12-01,2008,English,PDF,42,Area 09 legacy site,yes,docs/archive/minutes/2008/sdec-08-asc-minutes-en.pdf,https://drive.google.com/file/d/1m6nRKYV9LySDOsc3KUENle2OYAmKIhuT/view
Archive,Minutes,S Feb 2008 Minutes,,2008-02-01,2008,English,PDF,47,Area 09 legacy site,yes,docs/archive/minutes/2008/sfeb2008minutes-en.pdf,https://drive.google.com/file/d/1XgS6MqxFeAfqaPd3p3YPjYFQha_woTbL/view
Archive,Minutes,S Minutes Aug 1008 2008,,2008-08-01,2008,English,PDF,109,Area 09 legacy site,yes,docs/archive/minutes/2008/sminutesaug1008-en.pdf,https://drive.google.com/file/d/1mG2ZEfeu5CqiqpiBMYnt0saPXCLSH8kq/view
Archive,Minutes,S Minutes Sept 1408 2008,,2008-09-01,2008,English,PDF,52,Area 09 legacy site,yes,docs/archive/minutes/2008/sminutessept1408-en.pdf,https://drive.google.com/file/d/1Z5_DZjOitzavsgM9Q-OTg40OcOba9jB_/view
Archive,Minutes,SPANMSCAMEETINGSCHEDULE 2009 2008,,2008-01-01,2008,English,PDF,8,Area 09 legacy site,yes,docs/archive/minutes/2008/spanmscameetingschedule2009-en.pdf,https://drive.google.com/file/d/180LrCnjnaFaf01TJLCh2bBMSXdj1Z2yn/view
Archive,Minutes,Sep 14 - Assembly 2008,,2008-09-01,2008,English,PDF,41,Area 09 legacy site,yes,docs/archive/minutes/2008/area09-minutes-september-08-en.pdf,https://drive.google.com/file/d/1LutLr5NGw4oGn_P8pyVXADtlbKo8svKY/view
